APN,FORMATTED_ADDRESS,COMMUNITY,ABOVEGROUNDAREA,BELOWGROUNDAREA,PARCEL_AREA_SQFT,YEARBUILT,BATHROOMS,BEDROOMS,NUM_STORIES,FIREPLACES,CONSTRUCTIONTYPE,Assessed Value,Sale Price,Recommend Sale
5.02924E+11,3735 Thomas Ave N,CAMDEN,908,908,5040,1923,2,4,1.2,0,Wood Frame,185000,189000,Not Sell
4.02924E+11,4233 Newton Ave N,CAMDEN,909,909,6410,1956,1,2,1,0,Wood Frame,142000,164900,Sell
6.02823E+11,3661 37TH Ave S,LONGFELLOW,909,490,5166,1915,1,2,1.5,0,Wood Frame,227000,267500,Sell
9.02924E+11,3400 Knox Ave N,CAMDEN,909,909,5120,1950,1,2,1,1,Wood Frame,125500,81000,Not Sell
3.00292E+12,2900 University Ave SE #305,UNIVERSITY,909,,28474,2007,2,2,1,0,Wood Frame,224000,103750,Not Sell
2.20292E+12,716 1ST St N #445,CENTRAL,910,,35760,1900,1,1,1,0,Brick & Mill,228000,260000,Sell
2.10282E+12,5809 James Ave S,SOUTHWEST,910,910,8250,1952,1,2,1,2,Wood Frame,311000,296000,Not Sell
1.80282E+12,3112 51ST St E,NOKOMIS,910,910,5400,1925,1,3,1,1,Wood Frame,262500,281000,Sell
3.02924E+11,3739 6TH St N,CAMDEN,912,684,6280,1916,1,2,1,0,Wood Frame,102500,130950,Sell
5.02924E+11,3707 Queen Ave N,CAMDEN,912,912,5100,1927,1,2,1,1,Wood Frame,160000,195000,Sell
7.02823E+11,4247 32ND Ave S,NOKOMIS,912,912,5640,1926,1,2,1,1,Wood Frame,236500,219900,Not Sell
8.02823E+11,4517 46TH Ave S,LONGFELLOW,912,912,5000,1926,1,2,1.2,0,Wood Frame,234000,260000,Sell
8.02924E+11,3311 Vincent Ave N,CAMDEN,912,912,5109,1939,1,2,1.2,1,Wood Frame,152000,75660,Not Sell
2.30292E+12,234 8TH St SE,UNIVERSITY,912,432,732,1975,1,2,2,1,Wood Frame,226000,230000,Not Sell
9.02924E+11,3427 Bryant Ave N,CAMDEN,912,912,5774,1914,1,3,1.2,0,Wood Frame,102000,139500,Sell
1.11182E+12,5011 Thomas Ave N,CAMDEN,912,912,6332,1953,1,3,1,0,Wood Frame,162500,147367,Not Sell
1.30282E+12,5305 Nokomis Ave,NOKOMIS,912,702,5160,1937,1,3,1.2,0,Wood Frame,248500,273500,Sell
3.00292E+12,621 Erie St,UNIVERSITY,912,480,7700,1900,1,4,1.7,0,Wood Frame,216000,1400000,Sell
3.02924E+11,3026 Grand St,NORTHEAST,912,912,5360,1982,2,2,1,0,Wood Frame,187000,220000,Sell
4.02924E+11,3618 Bryant Ave N,CAMDEN,912,576,5030,1907,2,2,1.5,0,Wood Frame,113000,155000,Sell
2.00282E+12,5629 Upton Ave S,SOUTHWEST,912,912,6604,1951,2,2,1,2,Wood Frame,335500,305000,Not Sell
1.02924E+11,3347 Johnson St NE,NORTHEAST,912,912,4960,1915,2,3,1.2,1,Wood Frame,227500,151000,Not Sell
4.02824E+11,3542 Emerson Ave S #102,CALHOUN-ISLE,912,554,5676,1923,2,3,1,0,Wood Frame,246500,294000,Sell
2.30282E+12,5628 13TH Ave S,NOKOMIS,912,912,6160,1942,2,3,1.2,0,Wood Frame,363500,325000,Not Sell
1.60292E+12,2518 Emerson Ave N,NEAR NORTH,912,912,7850,1981,2,4,1,0,Wood Frame,114000,203700,Sell
4.02824E+11,3533 Aldrich Ave S,CALHOUN-ISLE,913,748,4998,1905,1,2,1.2,0,Wood Frame,325000,260000,Not Sell
2.70292E+12,410 Groveland Ave #505,CENTRAL,913,,87900,1968,1,2,1,0,Reinforced Concrete,138500,160000,Sell
4.02824E+11,3508 Emerson Ave S #101,CALHOUN-ISLE,914,,5376,1925,1,2,1,0,Wood Frame,249500,232848,Not Sell
2.60292E+12,929 Portland Ave #605,CENTRAL,914,,44274,2006,2,2,1,0,Concrete,340500,380000,Sell
2.60292E+12,929 Portland Ave #1312,CENTRAL,914,,44274,2006,2,2,1,0,Concrete,364000,350000,Not Sell
4.02924E+11,4016 Aldrich Ave N,CAMDEN,915,572,5266,1914,1,2,1.5,0,Wood Frame,108000,80000,Not Sell
1.70282E+12,5329 Drew Ave S,SOUTHWEST,915,704,5080,1925,1,2,1.2,0,Wood Frame,351500,340000,Not Sell
2.30282E+12,5716 Bloomington Ave,NOKOMIS,915,720,5128,1951,1,2,1.2,0,Wood Frame,235500,264950,Sell
5.02924E+11,3923 Vincent Ave N,CAMDEN,915,572,5116,1913,1,3,1.5,0,Wood Frame,127000,14371,Not Sell
2.00292E+12,253 Queen Ave N,NEAR NORTH,915,572,5400,1917,1,4,1.5,0,Wood Frame,153500,175000,Sell
2.20292E+12,918 3RD St N #311,CENTRAL,915,,28969,1923,2,1,1,0,Concrete,252500,298000,Sell
2.60292E+12,433 7TH St S #2113,CENTRAL,915,,50950,1985,2,2,1,0,Reinforced Concrete,178500,149700,Not Sell
2.60292E+12,433 7TH St S #2213,CENTRAL,915,,50950,1985,2,2,1,0,Concrete,180000,189199,Sell
1.10282E+12,4237 11TH Ave S,NOKOMIS,916,888,5270,1924,1,3,1,0,Wood Frame,262000,269900,Sell
3.50292E+12,2110 10TH Ave S,PHILLIPS,916,162,2200,1900,1,3,1.5,0,Wood Frame,112500,137000,Sell
2.00282E+12,5720 Russell Ave S,SOUTHWEST,916,916,5080,1959,2,3,1,0,Wood Frame,366500,314000,Not Sell
2.02824E+11,3409 18TH Ave S,POWDERHORN,917,917,5607,1913,1,2,1.2,0,Wood Frame,227000,207500,Not Sell
1.21182E+12,5117 Fremont Ave N,CAMDEN,917,,5980,1950,1,3,1,0,Wood Frame,125000,105000,Not Sell
4.02924E+11,3759 Bryant Ave N,CAMDEN,918,459,4799,1900,1,2,1,0,Wood Frame,84000,140650,Sell
1.20282E+12,4244 29TH Ave S,NOKOMIS,918,654,5040,1910,1,2,1.2,0,Wood Frame,197000,182225,Not Sell
1.30292E+12,645 Polk St,NORTHEAST,918,308,7312,1900,1,2,1.7,0,Wood Frame,201500,230000,Sell
9.02924E+11,2650 Irving Ave N,NEAR NORTH,918,501,5328,1918,2,2,1.5,1,Wood Frame,93500,119109,Sell
2.70292E+12,339 18TH St E,CENTRAL,918,648,12800,1900,2,2,2,1,Wood Frame,200500,249775,Sell
1.30292E+12,1626 Taylor St,NORTHEAST,919,900,5895,1956,2,3,1,0,Wood Frame,222000,335000,Sell
3.30292E+12,1112 25TH St W #203,CALHOUN-ISLE,920,,6902,1910,1,1,1,0,Wood Frame,185500,178500,Not Sell
4.02824E+11,3508 Emerson Ave S #202,CALHOUN-ISLE,920,,5376,1925,1,2,1,0,Wood Frame,253500,240000,Not Sell
9.02924E+11,3411 Morgan Ave N,CAMDEN,920,920,5052,1941,1,2,1.2,1,Wood Frame,147500,169900,Sell
1.90282E+12,5557 45TH Ave S,NOKOMIS,920,920,5120,1922,1,2,1,0,Wood Frame,229500,209572,Not Sell
6.02823E+11,3308 45TH Ave S,LONGFELLOW,920,920,6750,1925,1,3,1,1,Wood Frame,297500,312000,Sell
9.02924E+11,2631 James Ave N,NEAR NORTH,920,680,5422,1911,1,3,1.5,0,Wood Frame,104000,125000,Sell
2.00282E+12,5701 Upton Ave S,SOUTHWEST,920,720,5080,1950,1,3,1.2,0,Wood Frame,246000,285000,Sell
3.50292E+12,2826 Bloomington Ave,PHILLIPS,920,,4734,1900,2,2,1.7,0,Wood Frame,127000,157501,Sell
2.70292E+12,317 Groveland Ave #509,CENTRAL,921,,60778,2006,1,1,1,1,Reinforced Concrete,245500,278000,Sell
1.20282E+12,4105 22ND Ave S,POWDERHORN,921,720,5334,1923,2,2,1.2,0,Wood Frame,239500,183000,Not Sell
1.20292E+12,2825 Lincoln St,NORTHEAST,921,500,4662,1907,2,2,1.5,0,Wood Frame,200000,268283,Sell
1.20292E+12,2634 Garfield St,NORTHEAST,921,921,5120,1939,2,3,1.2,0,Wood Frame,259000,345300,Sell
1.20282E+12,4030 27TH Ave S,POWDERHORN,922,922,5106,1922,1,1,1.2,0,Wood Frame,209500,244500,Sell
2.30292E+12,250 Park Ave #508,CENTRAL,922,,27695,1900,1,1,1,0,Concrete,299000,277500,Not Sell
2.02824E+11,3731 Park Ave #202,POWDERHORN,922,,5875,1926,1,2,1,0,Wood Frame,146500,174350,Sell
4.02924E+11,3927 Aldrich Ave N,CAMDEN,922,572,5064,1917,1,2,1.2,0,Wood Frame,110500,89900,Not Sell
2.10282E+12,5540 Bryant Ave S,SOUTHWEST,922,672,5344,1941,1,2,1.2,0,Wood Frame,332500,252200,Not Sell
4.02924E+11,3718 Fremont Ave N,CAMDEN,922,288,5042,1907,1,3,1.5,0,Wood Frame,51000,189053,Sell
1.90282E+12,5500 32ND Ave S,NOKOMIS,922,552,6320,1928,1,3,1.7,0,Wood Frame,224000,257598,Sell
7.02823E+11,4436 43RD Ave S,LONGFELLOW,922,682,5040,1909,2,2,1.2,0,Wood Frame,214500,202500,Not Sell
1.02924E+11,3235 Benjamin St,NORTHEAST,923,752,5000,1923,1,2,1.2,0,Wood Frame,231000,135000,Not Sell
3.02824E+11,3626 1ST Ave S,SOUTHWEST,924,924,3150,1915,1,2,1,0,Wood Frame,182500,254500,Sell
6.02823E+11,3304 36TH Ave S,LONGFELLOW,924,924,4953,1924,1,2,1.2,1,Wood Frame,260000,278500,Sell
8.02924E+11,3330 Vincent Ave N,CAMDEN,924,924,5109,1925,1,2,1.2,0,Wood Frame,181000,130000,Not Sell
8.02924E+11,2710 Sheridan Ave N,NEAR NORTH,924,572,5132,1912,1,2,1.5,0,Wood Frame,124000,162525,Sell
1.21182E+12,4651 Aldrich Ave N,CAMDEN,924,672,5139,1952,1,2,1.2,0,Wood Frame,132500,159050,Sell
1.30282E+12,5315 28TH Ave S,NOKOMIS,924,693,5080,1931,1,2,1.2,1,Wood Frame,232000,275000,Sell
1.10292E+12,2530 Madison St,NORTHEAST,924,,5675,1903,1,3,1.2,0,Wood Frame,180500,186000,Sell
2.10292E+12,290 Market St #409,NEAR NORTH,925,,44450,1905,1,1,1,0,Concrete,259500,265780,Not Sell
1.02924E+11,1748 Hollywood Ave,NORTHEAST,925,925,6760,1954,1,2,1,0,Wood Frame,240500,140000,Not Sell
1.02924E+11,1630 Hollywood Ave,NORTHEAST,925,925,8100,1954,1,3,1,0,Wood Frame,232500,227853,Not Sell
1.02924E+11,3218 Johnson St NE,NORTHEAST,925,925,6250,1953,2,2,1,0,Wood Frame,251000,237650,Not Sell
1.10282E+12,4342 Columbus Ave,NOKOMIS,926,926,4760,1923,1,2,1,0,Wood Frame,248500,209250,Not Sell
1.21182E+12,4726 Bryant Ave N,CAMDEN,926,676,5139,1925,2,3,1.5,0,Wood Frame,150500,75000,Not Sell
4.02824E+11,3603 Aldrich Ave S #302,SOUTHWEST,927,,10147,1923,1,2,1,0,Wood Frame,229500,223100,Not Sell
4.02824E+11,3603 Aldrich Ave S #303,SOUTHWEST,927,,10147,1923,1,2,1,0,Wood Frame,201500,223000,Sell
2.20282E+12,5648 Blaisdell Ave,SOUTHWEST,927,720,5120,1925,2,3,1.2,1,Wood Frame,238000,246000,Sell
3.10292E+12,2745 40TH Ave S,LONGFELLOW,928,828,5160,1916,1,1,1.2,0,Wood Frame,210000,692626,Sell
7.02823E+11,4516 41ST Ave S,LONGFELLOW,928,546,5550,1919,1,2,1.2,0,Wood Frame,244500,252000,Sell
9.02924E+11,3415 Girard Ave N,CAMDEN,928,792,5025,1923,1,2,1.2,0,Wood Frame,96500,111550,Sell
1.50292E+12,301 24TH Ave N,NEAR NORTH,928,572,3330,1914,1,2,1.5,0,Wood Frame,72000,142008,Sell
1.60292E+12,2040 James Ave N,NEAR NORTH,928,464,6200,1900,1,2,1,0,Wood Frame,61500,164000,Sell
3.10292E+12,2815 36TH Ave S,LONGFELLOW,928,396,5128,1908,1,2,1.7,0,Wood Frame,236000,213400,Not Sell
3.10292E+12,2824 36TH Ave S,LONGFELLOW,928,768,5120,1921,1,2,1,1,Wood Frame,242500,227000,Not Sell
3.30292E+12,2741 Girard Ave S,CALHOUN-ISLE,928,562,1749,1900,1,3,1.5,1,Wood Frame,218500,257050,Sell
8.02924E+11,3235 Thomas Ave N,CAMDEN,928,928,5109,1956,2,2,1,1,Wood Frame,162000,225720,Sell
1.20282E+12,3844 29TH Ave S,POWDERHORN,928,928,4875,1916,2,3,1,1,Wood Frame,314000,305000,Not Sell
6.02823E+11,3241 32ND Ave S,LONGFELLOW,929,929,5922,1922,1,2,1.2,0,Wood Frame,241500,570000,Sell
2.40282E+12,5415 25TH Ave S,NOKOMIS,929,733,5130,1948,1,3,1,0,Wood Frame,273000,302500,Sell
1.90282E+12,5444 46TH Ave S,NOKOMIS,929,929,5120,1957,2,2,1,2,Wood Frame,244500,259000,Sell
4.02924E+11,3630 Colfax Ave N,CAMDEN,930,576,5030,1910,1,2,1.5,0,Wood Frame,88000,147289,Sell
2.70292E+12,1720 3RD Ave S #302,CENTRAL,930,,13440,1982,1,2,1,1,Wood Frame,171500,178480,Sell
2.02924E+11,3450 2 1/2 St NE,NORTHEAST,930,720,5702,1950,1,3,1.2,0,Wood Frame,177500,125000,Not Sell
7.02823E+11,3503 39TH St E,LONGFELLOW,930,182,5200,1912,1,3,1.2,0,Wood Frame,176500,158000,Not Sell
1.21182E+12,5207 Camden Ave,CAMDEN,930,720,6076,1951,1,3,1.2,0,Wood Frame,142500,185000,Sell
1.40282E+12,4701 14TH Ave S,NOKOMIS,930,930,5096,1926,2,2,1,0,Wood Frame,341500,332600,Not Sell
1.40282E+12,5305 14TH Ave S,NOKOMIS,930,780,5118,1938,2,2,1.2,1,Wood Frame,270000,302100,Sell
1.90292E+12,832 19TH Ave SE,UNIVERSITY,930,720,5360,1950,2,4,1.2,0,Wood Frame,288500,251000,Not Sell
9.02824E+11,4448 Bryant Ave S,SOUTHWEST,931,931,5628,1916,1,2,1,1,Wood Frame,311000,323000,Sell
1.20292E+12,2624 Pierce St,NORTHEAST,931,840,5040,1925,1,3,1.2,1,Wood Frame,193500,285000,Sell
1.90282E+12,5645 41ST Ave S,NOKOMIS,932,572,5504,1927,1,1,1.2,0,Wood Frame,195000,210700,Sell
2.20292E+12,720 4TH St N #211,CENTRAL,932,,90827,2005,1,1,1,0,Reinforced Concrete,262000,275500,Sell
1.40292E+12,1205 3RD St NE,NORTHEAST,932,288,5412,1900,1,2,1.5,0,Wood Frame,161000,260000,Sell
1.11182E+12,5114 Russell Ave N,CAMDEN,932,932,5064,1954,1,3,1,0,Wood Frame,180000,205000,Sell
1.20282E+12,3829 26TH Ave S,POWDERHORN,932,702,5080,1917,1,3,1.2,0,Wood Frame,225500,208550,Not Sell
4.02924E+11,3638 Aldrich Ave N,CAMDEN,932,780,4981,1924,2,2,1.2,0,Wood Frame,98500,188000,Sell
1.20282E+12,4521 Nokomis Ave,NOKOMIS,932,672,5040,1918,2,2,1.2,0,Wood Frame,238500,279300,Sell
3.10292E+12,2540 34TH Ave S,LONGFELLOW,933,736,6280,1904,1,1,1.2,0,Wood Frame,248000,250000,Not Sell
2.20292E+12,525 3RD St N #303,CENTRAL,933,,86545,1915,2,1,1,1,Brick & Mill,359500,370000,Not Sell
2.70292E+12,1802 4TH Ave S #C,CENTRAL,933,626,12800,1900,2,2,2,1,Wood Frame,193000,185635,Not Sell
2.30282E+12,5616 Elliot Ave,NOKOMIS,934,934,6040,1940,1,2,1,1,Wood Frame,260000,223100,Not Sell
2.70292E+12,410 Groveland Ave #204,CENTRAL,934,,87900,1968,1,2,1,0,Reinforced Concrete,137000,203700,Sell
2.70292E+12,410 Groveland Ave #404,CENTRAL,934,,87900,1968,1,2,1,0,Reinforced Concrete,140500,310000,Sell
1.10282E+12,3909 11TH Ave S,POWDERHORN,934,626,5198,1909,1,3,1.5,0,Wood Frame,275500,245000,Not Sell
3.10292E+12,3304 25TH St E,LONGFELLOW,934,624,3354,1914,1,3,1.5,0,Wood Frame,247500,194000,Not Sell
1.02924E+11,3218 Polk St,NORTHEAST,935,720,5000,1910,1,2,1.2,0,Wood Frame,173000,254645,Sell
1.10282E+12,4237 Elliot Ave,NOKOMIS,935,935,5014,1925,1,2,1.2,1,Wood Frame,258000,345000,Sell
2.40292E+12,333 8TH St SE #119,UNIVERSITY,935,,37189,1973,2,2,1,0,Wood Frame,158000,163445,Sell
1.02924E+11,3138 Stinson Blvd,NORTHEAST,936,936,5000,1950,1,2,1,1,Wood Frame,222000,231000,Sell
4.02824E+11,3540 Hennepin Ave #312,CALHOUN-ISLE,936,,36460,1972,1,2,0,0,Wood Frame,200500,185000,Not Sell
7.02823E+11,3833 38TH Ave S,LONGFELLOW,936,648,5120,1904,1,2,1.5,0,Wood Frame,226000,240000,Sell
8.02924E+11,3334 Washburn Ave N,CAMDEN,936,936,5108,1926,1,2,1,0,Wood Frame,174000,189150,Sell
1.20282E+12,4021 21ST Ave S,POWDERHORN,936,936,5124,1925,1,2,1,0,Wood Frame,237500,130000,Not Sell
1.21182E+12,4738 Emerson Ave N,CAMDEN,936,792,5134,1923,1,2,1,1,Wood Frame,141000,209900,Sell
1.50282E+12,4614 Wentworth Ave,SOUTHWEST,936,936,5945,1918,1,2,1,0,Wood Frame,299000,195000,Not Sell
1.80282E+12,5117 41ST Ave S,NOKOMIS,936,624,7680,1915,1,2,1.2,0,Wood Frame,183000,281000,Sell
2.00292E+12,819 Sheridan Ave N,NEAR NORTH,936,936,5160,1920,1,2,1.2,0,Wood Frame,105500,95000,Not Sell
2.30282E+12,5736 Bloomington Ave,NOKOMIS,936,720,5128,1952,1,2,1.2,0,Wood Frame,239000,315250,Sell
2.02924E+11,3526 3RD St NE,NORTHEAST,936,624,5188,1910,1,3,1.5,0,Wood Frame,202000,162500,Not Sell
4.02924E+11,4038 Humboldt Ave N,CAMDEN,936,696,5120,1948,1,3,1.2,0,Wood Frame,104500,144900,Sell
1.20292E+12,1807 Arthur St,NORTHEAST,936,720,6350,1950,1,3,1.2,0,Wood Frame,226000,250000,Sell
1.80282E+12,3107 52ND St E,NOKOMIS,936,696,6720,1925,1,3,1.2,0,Wood Frame,275500,272500,Not Sell
1.80282E+12,5123 40TH Ave S,NOKOMIS,936,,559,1982,1,3,2,0,Wood Frame,117000,174000,Sell
1.90282E+12,5809 45TH Ave S,NOKOMIS,936,720,5120,1950,1,3,1.2,0,Wood Frame,189500,206125,Sell
9.02824E+11,815 38TH St W,SOUTHWEST,936,648,2700,1910,2,2,1.5,0,Wood Frame,230500,230033,Not Sell
1.21182E+12,4711 Aldrich Ave N,CAMDEN,936,836,5139,1925,2,2,1.2,0,Wood Frame,132500,81000,Not Sell
2.40292E+12,404 9TH St SE,UNIVERSITY,936,676,5680,1976,2,2,1,0,Wood Frame,263500,275000,Sell
1.20292E+12,1816 19TH Ave NE,NORTHEAST,936,720,5940,1950,2,3,1.2,0,Wood Frame,246000,250000,Not Sell
1.90282E+12,3615 54TH St E,NOKOMIS,936,936,6650,1950,2,3,1,1,Wood Frame,251000,248500,Not Sell
2.10292E+12,922 Morgan Ave N,NEAR NORTH,936,936,5292,1980,2,3,1,0,Wood Frame,146000,218250,Sell
8.02924E+11,3005 Queen Ave N,NEAR NORTH,936,936,5059,1978,2,4,1,0,Wood Frame,118000,210790,Sell
9.02924E+11,2635 Dupont Ave N,NEAR NORTH,936,936,5429,1977,2,4,1,0,Wood Frame,126000,169750,Sell
1.00292E+12,3554 4TH St N,CAMDEN,937,544,11511,1913,1,2,1.2,0,Wood Frame,104000,105000,Not Sell
7.02823E+11,4239 45TH Ave S,LONGFELLOW,937,737,5040,1925,1,3,1.2,0,Wood Frame,260500,259900,Not Sell
7.02823E+11,4235 45TH Ave S,LONGFELLOW,937,737,5040,1924,1,3,1.2,0,Wood Frame,262500,247742,Not Sell
2.40282E+12,5701 19TH Ave S,NOKOMIS,937,712,7721,1944,2,3,1,1,Wood Frame,239500,293650,Sell
1.10282E+12,4232 Elliot Ave,NOKOMIS,938,938,4852,1925,1,2,1.2,0,Wood Frame,208000,208000,Not Sell
1.60292E+12,2307 Bryant Ave N,NEAR NORTH,938,810,5826,1900,1,2,1,0,Wood Frame,87500,137900,Sell
1.20282E+12,4222 20TH Ave S,POWDERHORN,939,588,5080,1911,1,3,1.7,0,Wood Frame,249500,245410,Not Sell
2.30292E+12,401 1ST St S #612,CENTRAL,940,,70777,1989,1,1,1,0,Reinforced Concrete,294500,287000,Not Sell
2.02824E+11,3041 14TH Ave S,POWDERHORN,940,520,3810,1907,1,2,1.5,0,Wood Frame,173500,151900,Not Sell
7.02823E+11,3936 41ST Ave S,LONGFELLOW,940,700,5120,1921,1,2,1.2,0,Wood Frame,209000,179450,Not Sell
2.80292E+12,57 Oliver Ave S,CALHOUN-ISLE,940,864,5080,1920,1,2,1,1,Wood Frame,288000,300700,Sell
3.00292E+12,1805 Franklin Ave SE #1,UNIVERSITY,940,,6750,1906,1,2,1,0,Wood Frame,153000,174503,Sell
3.60292E+12,2425 Franklin Ave E #307,LONGFELLOW,940,,28376,1982,1,2,4,0,Concrete,135000,172500,Sell
7.02823E+11,3915 38TH Ave S,LONGFELLOW,940,620,5120,1903,1,3,1.5,0,Wood Frame,197000,194000,Not Sell
1.60292E+12,2442 Irving Ave N,NEAR NORTH,940,864,6257,1925,1,3,1.2,0,Wood Frame,98500,149000,Sell
8.02824E+11,4509 York Ave S,SOUTHWEST,940,628,5670,1908,1,4,1.5,0,Wood Frame,423000,489500,Sell
6.02823E+11,3601 41ST Ave S,LONGFELLOW,940,940,4992,1924,2,3,1,0,Wood Frame,276500,295000,Sell
2.00292E+12,291 Vincent Ave N,CALHOUN-ISLE,940,744,6400,1926,2,4,1.2,0,Wood Frame,284500,381000,Sell
3.20292E+12,3116 Lake St W #524,CALHOUN-ISLE,941,,98520,2007,1,1,1,0,Wood Frame,337500,340000,Not Sell
5.02924E+11,3726 Washburn Ave N,CAMDEN,941,672,5139,1939,1,3,1.2,0,Wood Frame,170000,218200,Sell
7.02823E+11,4234 39TH Ave S,LONGFELLOW,941,624,5980,1916,1,3,1.5,1,Wood Frame,238000,266000,Sell
1.21182E+12,4531 Camden Ave,CAMDEN,942,912,5073,1927,1,3,1.2,0,Wood Frame,117500,116400,Not Sell
1.40292E+12,631 Quincy St,NORTHEAST,942,942,5160,1987,2,3,1,0,Wood Frame,274000,212550,Not Sell
7.02823E+11,4250 39TH Ave S,LONGFELLOW,943,608,4520,1926,1,2,1.5,0,Wood Frame,216000,254205,Sell
9.02924E+11,3511 Colfax Ave N,CAMDEN,943,943,5774,1914,2,4,1,0,Wood Frame,140500,131000,Not Sell
6.02823E+11,3624 42ND Ave S,LONGFELLOW,944,944,5250,1926,1,2,1,0,Wood Frame,260500,250500,Not Sell
8.02824E+11,4021 France Ave S,SOUTHWEST,944,944,10752,1923,1,2,1,0,Wood Frame,334500,443000,Sell
8.02924E+11,2743 Sheridan Ave N,NEAR NORTH,944,784,5132,1911,1,2,1.2,0,Wood Frame,97000,123500,Sell
2.00282E+12,5741 Sheridan Ave S,SOUTHWEST,944,944,5080,1952,1,2,1.2,0,Wood Frame,330000,365000,Sell
2.60292E+12,1835 Park Ave #1,PHILLIPS,944,,15600,1908,1,2,1,0,Wood Frame,126500,138000,Sell
1.20282E+12,4031 25TH Ave S,POWDERHORN,945,744,5080,1926,1,4,1.2,0,Wood Frame,237500,287000,Sell
1.90282E+12,5556 36TH Ave S,NOKOMIS,945,720,5120,1949,2,4,1.2,0,Wood Frame,231500,278750,Sell
1.20282E+12,4020 27TH Ave S,POWDERHORN,946,760,5080,1920,1,2,1.2,0,Wood Frame,229000,233000,Not Sell
1.20282E+12,4239 Cedar Ave #4239C,NOKOMIS,946,570,9754,1926,1,2,2,1,Wood Frame,166500,200000,Sell
1.70282E+12,4849 Drew Ave S,SOUTHWEST,946,944,5380,1936,2,2,1,1,Wood Frame,472000,457500,Not Sell
1.20282E+12,4001 20TH Ave S,POWDERHORN,946,936,4884,1924,2,3,1.2,1,Wood Frame,280000,295000,Sell
2.20292E+12,730 4TH St N #203,CENTRAL,947,,90827,2007,2,1,1,1,Reinforced Concrete,289000,317500,Sell
2.10282E+12,5709 Emerson Ave S,SOUTHWEST,947,731,5120,1947,2,3,1.2,0,Wood Frame,304500,334751,Sell
1.20282E+12,3925 20TH Ave S,POWDERHORN,948,648,4890,1913,1,2,1.2,0,Wood Frame,209500,217000,Sell
2.60292E+12,712 Franklin Ave E,PHILLIPS,948,948,5720,1920,1,2,1,0,Wood Frame,146000,75000,Not Sell
3.50292E+12,2909 14TH Ave S,PHILLIPS,948,528,4756,1911,1,2,1.7,0,Wood Frame,157000,157000,Not Sell
1.20282E+12,4127 26TH Ave S,POWDERHORN,948,948,5080,1920,1,3,1,0,Wood Frame,227000,190000,Not Sell
1.40292E+12,404 4TH St NE,NORTHEAST,948,948,6952,1966,1,3,1,0,Wood Frame,306000,304549,Not Sell
7.02823E+11,4423 33RD Ave S,NOKOMIS,948,768,5560,1906,2,2,1.2,0,Wood Frame,201500,199820,Not Sell
5.02924E+11,3631 Vincent Ave N,CAMDEN,949,949,5495,1926,1,2,1,0,Wood Frame,193000,205000,Sell
2.10282E+12,5713 Knox Ave S,SOUTHWEST,949,712,5120,1951,2,3,1,0,Wood Frame,329000,294000,Not Sell
3.40292E+12,2717 Pleasant Ave #2,POWDERHORN,950,,7408,1913,1,2,0,0,Wood Frame,138500,195500,Sell
4.02924E+11,3734 Aldrich Ave N,CAMDEN,950,950,4992,1918,1,3,1,0,Wood Frame,107500,168800,Sell
1.40282E+12,4636 Columbus Ave,NOKOMIS,950,800,4914,1915,1,3,1.2,0,Wood Frame,236000,234000,Not Sell
2.10282E+12,5533 Knox Ave S,SOUTHWEST,950,950,6350,1950,1,3,1,0,Wood Frame,328500,275000,Not Sell
9.02924E+11,3228 Knox Ave N,CAMDEN,950,420,3615,1900,1,4,1.7,0,Wood Frame,120000,90000,Not Sell
1.02924E+11,3565 Polk St,NORTHEAST,950,950,6820,1953,2,3,1,0,Wood Frame,240000,276000,Sell
1.00292E+12,2650 Grand St,NORTHEAST,950,936,4860,1991,2,3,1,0,Wood Frame,229500,13967,Not Sell
1.11182E+12,5109 Sheridan Ave N,CAMDEN,950,950,6709,1953,2,3,1,0,Wood Frame,184500,211775,Sell
1.11182E+12,4518 Vincent Ave N,CAMDEN,950,770,6315,1930,2,3,1,0,Wood Frame,227000,242000,Sell
5.02924E+11,4219 Sheridan Ave N,CAMDEN,950,950,5066,1968,2,4,1,0,Wood Frame,197000,222500,Sell
1.20282E+12,4556 31ST Ave S,NOKOMIS,951,690,5040,1939,1,2,1,1,Wood Frame,247500,285000,Sell
1.90282E+12,5449 44TH Ave S,NOKOMIS,952,680,5120,1921,0,3,1.2,0,Wood Frame,215500,238000,Sell
4.02924E+11,4043 Emerson Ave N,CAMDEN,952,616,6400,1902,1,2,1.5,0,Wood Frame,111000,151805,Sell
6.02823E+11,3133 36TH Ave S,LONGFELLOW,952,952,5120,1914,1,2,1.2,0,Wood Frame,256000,207650,Not Sell
7.02823E+11,4540 44TH Ave S,LONGFELLOW,952,952,5120,1919,1,2,1,0,Wood Frame,272500,356500,Sell
1.70282E+12,5029 Beard Ave S,SOUTHWEST,952,952,5292,1958,1,2,1,0,Wood Frame,313500,319000,Not Sell
3.50292E+12,2750 Cedar Ave S #101,PHILLIPS,952,,9800,2005,1,2,1,0,Wood Frame,167500,175000,Sell
3.10292E+12,2416 32ND Ave S,LONGFELLOW,952,549,6000,1901,1,3,1.2,0,Wood Frame,219000,228000,Sell
1.21182E+12,5155 Dupont Ave N,CAMDEN,952,952,5142,1927,2,3,1,2,Wood Frame,161000,210490,Sell
